6.241294;-6.281872
0.000000;1.000000
0.041888;7.071093
0.083776;13.129780
0.125664;19.165432
0.167552;25.167463
0.209440;31.125343
0.251327;37.028618
0.293215;42.866932
0.335103;48.630043
0.376991;54.307838
0.418879;59.890362
0.460767;65.367821
0.502655;70.730591
0.544543;75.969276
0.586431;81.074692
0.628318;86.037872
0.670206;90.850113
0.712094;95.502975
0.753982;99.988281
0.795870;104.298187
0.837758;108.425117
0.879646;112.361824
0.921534;116.101418
0.963422;119.637337
1.005309;122.963356
1.047197;126.073669
1.089085;128.962799
1.130973;131.625687
1.172861;134.057648
1.214749;136.254456
1.256637;138.212204
1.298525;139.927475
1.340412;141.397278
1.382300;142.619019
1.424188;143.590576
1.466076;144.310196
1.507964;144.776672
1.549852;144.989151
1.591740;144.947266
1.633628;144.651093
1.675516;144.101166
1.717403;143.298416
1.759291;142.244293
1.801179;140.940613
1.843067;139.389679
1.884955;137.594208
1.926843;135.557343
1.968731;133.282684
2.010619;130.774170
2.052507;128.036255
2.094395;125.073715
2.136283;121.891747
2.178171;118.495941
2.220059;114.892250
2.261947;111.086998
2.303835;107.086868
2.345723;102.898865
2.387611;98.530342
2.429499;93.988953
2.471387;89.282692
2.513275;84.419777
2.555163;79.408775
2.597051;74.258461
2.638939;68.977867
2.680827;63.576263
2.722715;58.063126
2.764603;52.448132
2.806491;46.741119
2.848379;40.952103
2.890267;35.091251
2.932155;29.168833
2.974043;23.195242
3.015931;17.180958
3.057819;11.136534
3.099707;5.072572
3.141595;-1.000289
3.183483;-7.071395
3.225371;-13.130096
3.267259;-19.165762
3.309147;-25.167805
3.351035;-31.125694
3.392923;-37.028976
3.434811;-42.867302
3.476699;-48.630417
3.518587;-54.308224
3.560475;-59.890751
3.602363;-65.368210
3.644251;-70.730988
3.686139;-75.969681
3.728027;-81.075089
3.769915;-86.038277
3.811803;-90.850525
3.853691;-95.503387
3.895579;-99.988686
3.937467;-104.298584
3.979355;-108.425507
4.021243;-112.362213
4.063130;-116.101776
4.105018;-119.637650
4.146906;-122.963646
4.188794;-126.073929
4.230681;-128.963028
4.272569;-131.625900
4.314457;-134.057846
4.356345;-136.254608
4.398232;-138.212341
4.440120;-139.927597
4.482008;-141.397369
4.523896;-142.619095
4.565784;-143.590622
4.607671;-144.310226
4.649559;-144.776688
4.691447;-144.989136
4.733335;-144.947250
4.775222;-144.651062
4.817110;-144.101135
4.858998;-143.298386
4.900886;-142.244247
4.942773;-140.940567
4.984661;-139.389618
5.026549;-137.594147
5.068437;-135.557297
5.110324;-133.282623
5.152212;-130.774139
5.194100;-128.036209
5.235988;-125.073692
5.277875;-121.891739
5.319763;-118.495949
5.361651;-114.892288
5.403539;-111.087059
5.445426;-107.086945
5.487314;-102.898979
5.529202;-98.530479
5.571090;-93.989128
5.612978;-89.282890
5.654865;-84.420029
5.696753;-79.409050
5.738641;-74.258781
5.780529;-68.978226
5.822416;-63.576656
5.864304;-58.063564
5.906192;-52.448605
5.948080;-46.741634
5.989967;-40.952660
6.031855;-35.091843
6.073743;-29.169464
6.115631;-23.195910
6.157518;-17.181667
6.199406;-11.137280
6.241294;-5.073354
0.000000;1.000000
0.041888;7.280471
0.083776;13.548170
0.125664;19.792097
0.167552;26.001308
0.209440;32.164902
0.251327;38.272068
0.293215;44.312092
0.335103;50.274376
0.376991;56.148460
0.418879;61.924046
0.460767;67.590996
0.502655;73.139359
0.544543;78.559410
0.586431;83.841652
0.628318;88.976799
0.670206;93.955856
0.712094;98.770081
0.753982;103.411018
0.795870;107.870552
0.837758;112.140839
0.879646;116.214386
0.921534;120.084061
0.963422;123.743080
1.005309;127.184998
1.047197;130.403793
1.089085;133.393829
1.130973;136.149826
1.172861;138.666962
1.214749;140.940857
1.256637;142.967484
1.298525;144.743286
1.340412;146.265167
1.382300;147.530457
1.424188;148.536926
1.466076;149.282806
1.507964;149.766800
1.549852;149.988052
1.591740;149.946167
1.633628;149.641235
1.675516;149.073776
1.717403;148.244781
1.759291;147.155731
1.801179;145.808502
1.843067;144.205490
1.884955;142.349487
1.926843;140.243759
1.968731;137.891998
2.010619;135.298309
2.052507;132.467270
2.094395;129.403839
2.136283;126.113388
2.178171;122.601685
2.220059;118.874901
2.261947;114.939568
2.303835;110.802589
2.345723;106.471230
2.387611;101.953079
2.429499;97.256050
2.471387;92.388428
2.513275;87.358704
2.555163;82.175735
2.597051;76.848587
2.638939;71.386635
2.680827;65.799438
2.722715;60.096806
2.764603;54.288750
2.806491;48.385448
2.848379;42.397259
2.890267;36.334694
2.932155;30.208384
2.974043;24.029079
3.015931;17.807615
3.057819;11.554914
3.099707;5.281940
3.141595;-1.000299
3.183483;-7.280784
3.225371;-13.548496
3.267259;-19.792440
3.309147;-26.001661
3.351035;-32.165264
3.392923;-38.272438
3.434811;-44.312473
3.476699;-50.274761
3.518587;-56.148861
3.560475;-61.924446
3.602363;-67.591400
3.644251;-73.139771
3.686139;-78.559830
3.728027;-83.842064
3.769915;-88.977219
3.811803;-93.956276
3.853691;-98.770500
3.895579;-103.411438
3.937467;-107.870964
3.979355;-112.141243
4.021243;-116.214790
4.063130;-120.084442
4.105018;-123.743408
4.146906;-127.185295
4.188794;-130.404068
4.230681;-133.394058
4.272569;-136.150040
4.314457;-138.667160
4.356345;-140.941025
4.398232;-142.967621
4.440120;-144.743408
4.482008;-146.265274
4.523896;-147.530533
4.565784;-148.536987
4.607671;-149.282837
4.649559;-149.766815
4.691447;-149.988037
4.733335;-149.946152
4.775222;-149.641205
4.817110;-149.073730
4.858998;-148.244736
4.900886;-147.155685
4.942773;-145.808456
4.984661;-144.205429
5.026549;-142.349426
5.068437;-140.243698
5.110324;-137.891937
5.152212;-135.298264
5.194100;-132.467224
5.235988;-129.403824
5.277875;-126.113380
5.319763;-122.601692
5.361651;-118.874939
5.403539;-114.939629
5.445426;-110.802673
5.487314;-106.471344
5.529202;-101.953217
5.571090;-97.256233
5.612978;-92.388634
5.654865;-87.358963
5.696753;-82.176018
5.738641;-76.848923
5.780529;-71.387001
5.822416;-65.799843
5.864304;-60.097256
5.906192;-54.289238
5.948080;-48.385979
5.989967;-42.397835
6.031855;-36.335304
6.073743;-30.209036
6.115631;-24.029770
6.157518;-17.808348
6.199406;-11.555686
6.241294;-5.282750
0.000000;2.000000
0.041888;8.070215
0.083776;14.126273
0.125664;20.157547
0.167552;26.153460
0.209440;32.103493
0.251327;37.997204
0.293215;43.824249
0.335103;49.574417
0.376991;55.237617
0.418879;60.803909
0.460767;66.263527
0.502655;71.606903
0.544543;76.824646
0.586431;81.907608
0.628318;86.846893
0.670206;91.633812
0.712094;96.259972
0.753982;100.717255
0.795870;104.997856
0.837758;109.094254
0.879646;112.999252
0.921534;116.706017
0.963422;120.208046
1.005309;123.499184
1.047197;126.573669
1.089085;129.426086
1.130973;132.051468
1.172861;134.445160
1.214749;136.603027
1.256637;138.521225
1.298525;140.196396
1.340412;141.625626
1.382300;142.806396
1.424188;143.736649
1.466076;144.414734
1.507964;144.839462
1.549852;145.010086
1.591740;144.926315
1.633628;144.588303
1.675516;143.996628
1.717403;143.152344
1.759291;142.056915
1.801179;140.712265
1.843067;139.120758
1.884955;137.285202
1.926843;135.208771
1.968731;132.895172
2.010619;130.348389
2.052507;127.572968
2.094395;124.573715
2.136283;121.355919
2.178171;117.925232
2.220059;114.287651
2.261947;110.449570
2.303835;106.417732
2.345723;102.199196
2.387611;97.801369
2.429499;93.231956
2.471387;88.498993
2.513275;83.610764
2.555163;78.575859
2.597051;73.403091
2.638939;68.101555
2.680827;62.680553
2.722715;57.149582
2.764603;51.518353
2.806491;45.796745
2.848379;39.994785
2.890267;34.122665
2.932155;28.190685
2.974043;22.209246
3.015931;16.188843
3.057819;10.140041
3.099707;4.073449
3.141595;-2.000289
3.183483;-8.070518
3.225371;-14.126590
3.267259;-20.157875
3.309147;-26.153799
3.351035;-32.103840
3.392923;-37.997559
3.434811;-43.824623
3.476699;-49.574795
3.518587;-55.237999
3.560475;-60.804295
3.602363;-66.263916
3.644251;-71.607292
3.686139;-76.825043
3.728027;-81.908012
3.769915;-86.847290
3.811803;-91.634216
3.853691;-96.260376
3.895579;-100.717651
3.937467;-104.998245
3.979355;-109.094635
4.021243;-112.999634
4.063130;-116.706367
4.105018;-120.208359
4.146906;-123.499474
4.188794;-126.573921
4.230681;-129.426331
4.272569;-132.051666
4.314457;-134.445358
4.356345;-136.603180
4.398232;-138.521347
4.440120;-140.196518
4.482008;-141.625717
4.523896;-142.806473
4.565784;-143.736694
4.607671;-144.414749
4.649559;-144.839478
4.691447;-145.010086
4.733335;-144.926315
4.775222;-144.588272
4.817110;-143.996597
4.858998;-143.152298
4.900886;-142.056854
4.942773;-140.712204
4.984661;-139.120697
5.026549;-137.285126
5.068437;-135.208725
5.110324;-132.895111
5.152212;-130.348358
5.194100;-127.572922
5.235988;-124.573692
5.277875;-121.355911
5.319763;-117.925240
5.361651;-114.287689
5.403539;-110.449631
5.445426;-106.417816
5.487314;-102.199318
5.529202;-97.801506
5.571090;-93.232132
5.612978;-88.499199
5.654865;-83.611008
5.696753;-78.576134
5.738641;-73.403419
5.780529;-68.101921
5.822416;-62.680946
5.864304;-57.150021
5.906192;-51.518829
5.948080;-45.797256
5.989967;-39.995338
6.031855;-34.123260
6.073743;-28.191319
6.115631;-22.209915
6.157518;-16.189554
6.199406;-10.140787
6.241294;-4.074231
0.000000;2.000000
0.041888;8.279593
0.083776;14.544662
0.125664;20.784212
0.167552;26.987305
0.209440;33.143051
0.251327;39.240654
0.293215;45.269409
0.335103;51.218750
0.376991;57.078239
0.418879;62.837593
0.460767;68.486702
0.502655;74.015671
0.544543;79.414780
0.586431;84.674568
0.628318;89.785820
0.670206;94.739555
0.712094;99.527077
0.753982;104.139992
0.795870;108.570221
0.837758;112.809975
0.879646;116.851814
0.921534;120.688660
0.963422;124.313789
1.005309;127.720825
1.047197;130.903793
1.089085;133.857117
1.130973;136.575607
1.172861;139.054474
1.214749;141.289429
1.256637;143.276505
1.298525;145.012207
1.340412;146.493515
1.382300;147.717834
1.424188;148.682999
1.466076;149.387344
1.507964;149.829590
1.549852;150.008987
1.591740;149.925217
1.633628;149.578445
1.675516;148.969238
1.717403;148.098709
1.759291;146.968353
1.801179;145.580154
1.843067;143.936569
1.884955;142.040482
1.926843;139.895187
1.968731;137.504486
2.010619;134.872528
2.052507;132.003983
2.094395;128.903839
2.136283;125.577560
2.178171;122.030975
2.220059;118.270302
2.261947;114.302139
2.303835;110.133453
2.345723;105.771561
2.387611;101.224106
2.429499;96.499054
2.471387;91.604729
2.513275;86.549690
2.555163;81.342819
2.597051;75.993217
2.638939;70.510323
2.680827;64.903725
2.722715;59.183262
2.764603;53.358971
2.806491;47.441074
2.848379;41.439941
2.890267;35.366108
2.932155;29.230236
2.974043;23.043083
3.015931;16.815500
3.057819;10.558421
3.099707;4.282818
3.141595;-2.000299
3.183483;-8.279907
3.225371;-14.544990
3.267259;-20.784554
3.309147;-26.987656
3.351035;-33.143410
3.392923;-39.241020
3.434811;-45.269794
3.476699;-51.219139
3.518587;-57.078636
3.560475;-62.837990
3.602363;-68.487106
3.644251;-74.016075
3.686139;-79.415192
3.728027;-84.674988
3.769915;-89.786232
3.811803;-94.739967
3.853691;-99.527489
3.895579;-104.140404
3.937467;-108.570625
3.979355;-112.810371
4.021243;-116.852211
4.063130;-120.689034
4.105018;-124.314117
4.146906;-127.721123
4.188794;-130.904068
4.230681;-133.857361
4.272569;-136.575806
4.314457;-139.054672
4.356345;-141.289597
4.398232;-143.276627
4.440120;-145.012329
4.482008;-146.493622
4.523896;-147.717911
4.565784;-148.683060
4.607671;-149.387360
4.649559;-149.829605
4.691447;-150.008987
4.733335;-149.925217
4.775222;-149.578415
4.817110;-148.969193
4.858998;-148.098648
4.900886;-146.968292
4.942773;-145.580093
4.984661;-143.936508
5.026549;-142.040405
5.068437;-139.895126
5.110324;-137.504425
5.152212;-134.872482
5.194100;-132.003937
5.235988;-128.903824
5.277875;-125.577553
5.319763;-122.030983
5.361651;-118.270340
5.403539;-114.302200
5.445426;-110.133545
5.487314;-105.771683
5.529202;-101.224243
5.571090;-96.499237
5.612978;-91.604942
5.654865;-86.549942
5.696753;-81.343102
5.738641;-75.993561
5.780529;-70.510696
5.822416;-64.904137
5.864304;-59.183712
5.906192;-53.359463
5.948080;-47.441601
5.989967;-41.440514
6.031855;-35.366722
6.073743;-29.230890
6.115631;-23.043776
6.157518;-16.816235
6.199406;-10.559194
6.241294;-4.283627
0.000000;3.000000
0.041888;9.069338
0.083776;15.122766
0.125664;21.149662
0.167552;27.139456
0.209440;33.081638
0.251327;38.965786
0.293215;44.781570
0.335103;50.518795
0.376991;56.167393
0.418879;61.717453
0.460767;67.159241
0.502655;72.483208
0.544543;77.680008
0.586431;82.740532
0.628318;87.655907
0.670206;92.417503
0.712094;97.016968
0.753982;101.446220
0.795870;105.697517
0.837758;109.763382
0.879646;113.636673
0.921534;117.310616
0.963422;120.778763
1.005309;124.035011
1.047197;127.073669
1.089085;129.889389
1.130973;132.477249
1.172861;134.832687
1.214749;136.951599
1.256637;138.830231
1.298525;140.465317
1.340412;141.853989
1.382300;142.993790
1.424188;143.882736
1.466076;144.519257
1.507964;144.902252
1.549852;145.031036
1.591740;144.905380
1.633628;144.525513
1.675516;143.892105
1.717403;143.006256
1.759291;141.869522
1.801179;140.483917
1.843067;138.851837
1.884955;136.976181
1.926843;134.860199
1.968731;132.507645
2.010619;129.922607
2.052507;127.109673
2.094395;124.073715
2.136283;120.820091
2.178171;117.354515
2.220059;113.683052
2.261947;109.812149
2.303835;105.748604
2.345723;101.499535
2.387611;97.072403
2.429499;92.474960
2.471387;87.715302
2.513275;82.801743
2.555163;77.742935
2.597051;72.547729
2.638939;67.225250
2.680827;61.784840
2.722715;56.236034
2.764603;50.588577
2.806491;44.852367
2.848379;39.037464
2.890267;33.154083
2.932155;27.212536
2.974043;21.223249
3.015931;15.196728
3.057819;9.143548
3.099707;3.074326
3.141595;-3.000289
3.183483;-9.069641
3.225371;-15.123082
3.267259;-21.149990
3.309147;-27.139795
3.351035;-33.081989
3.392923;-38.966141
3.434811;-44.781940
3.476699;-50.519169
3.518587;-56.167774
3.560475;-61.717838
3.602363;-67.159630
3.644251;-72.483597
3.686139;-77.680405
3.728027;-82.740929
3.769915;-87.656311
3.811803;-92.417908
3.853691;-97.017372
3.895579;-101.446617
3.937467;-105.697906
3.979355;-109.763763
4.021243;-113.637054
4.063130;-117.310966
4.105018;-120.779068
4.146906;-124.035294
4.188794;-127.073921
4.230681;-129.889618
4.272569;-132.477448
4.314457;-134.832870
4.356345;-136.951752
4.398232;-138.830368
4.440120;-140.465424
4.482008;-141.854065
4.523896;-142.993851
4.565784;-143.882782
4.607671;-144.519287
4.649559;-144.902267
4.691447;-145.031021
4.733335;-144.905365
4.775222;-144.525482
4.817110;-143.892075
4.858998;-143.006226
4.900886;-141.869476
4.942773;-140.483856
4.984661;-138.851776
5.026549;-136.976120
5.068437;-134.860153
5.110324;-132.507584
5.152212;-129.922577
5.194100;-127.109627
5.235988;-124.073692
5.277875;-120.820084
5.319763;-117.354523
5.361651;-113.683090
5.403539;-109.812210
5.445426;-105.748680
5.487314;-101.499649
5.529202;-97.072540
5.571090;-92.475143
5.612978;-87.715508
5.654865;-82.801994
5.696753;-77.743210
5.738641;-72.548050
5.780529;-67.225616
5.822416;-61.785233
5.864304;-56.236473
5.906192;-50.589054
5.948080;-44.852882
5.989967;-39.038021
6.031855;-33.154678
6.073743;-27.213171
6.115631;-21.223919
6.157518;-15.197439
6.199406;-9.144295
6.241294;-3.075108
0.000000;3.000000
0.041888;9.278716
0.083776;15.541155
0.125664;21.776325
0.167552;27.973301
0.209440;34.121197
0.251327;40.209236
0.293215;46.226730
0.335103;52.163128
0.376991;58.008015
0.418879;63.751137
0.460767;69.382416
0.502655;74.891975
0.544543;80.270142
0.586431;85.507492
0.628318;90.594833
0.670206;95.523247
0.712094;100.284073
0.753982;104.868958
0.795870;109.269882
0.837758;113.479103
0.879646;117.489235
0.921534;121.293259
0.963422;124.884506
1.005309;128.256653
1.047197;131.403793
1.089085;134.320419
1.130973;137.001389
1.172861;139.442001
1.214749;141.638000
1.256637;143.585510
1.298525;145.281128
1.340412;146.721878
1.382300;147.905228
1.424188;148.829086
1.466076;149.491867
1.507964;149.892380
1.549852;150.029938
1.591740;149.904282
1.633628;149.515656
1.675516;148.864716
1.717403;147.952621
1.759291;146.780960
1.801179;145.351807
1.843067;143.667648
1.884955;141.731461
1.926843;139.546616
1.968731;137.116959
2.010619;134.446747
2.052507;131.540680
2.094395;128.403839
2.136283;125.041733
2.178171;121.460258
2.220059;117.665703
2.261947;113.664719
2.303835;109.464325
2.345723;105.071899
2.387611;100.495140
2.429499;95.742058
2.471387;90.821037
2.513275;85.740669
2.555163;80.509895
2.597051;75.137856
2.638939;69.634018
2.680827;64.008018
2.722715;58.269714
2.764603;52.429195
2.806491;46.496696
2.848379;40.482620
2.890267;34.397526
2.932155;28.252087
2.974043;22.057087
3.015931;15.823385
3.057819;9.561928
3.099707;3.283695
3.141595;-3.000299
3.183483;-9.279030
3.225371;-15.541482
3.267259;-21.776669
3.309147;-27.973652
3.351035;-34.121559
3.392923;-40.209602
3.434811;-46.227112
3.476699;-52.163513
3.518587;-58.008411
3.560475;-63.751534
3.602363;-69.382820
3.644251;-74.892380
3.686139;-80.270554
3.728027;-85.507904
3.769915;-90.595253
3.811803;-95.523659
3.853691;-100.284485
3.895579;-104.869370
3.937467;-109.270287
3.979355;-113.479500
4.021243;-117.489632
4.063130;-121.293633
4.105018;-124.884827
4.146906;-128.256943
4.188794;-131.404053
4.230681;-134.320648
4.272569;-137.001587
4.314457;-139.442184
4.356345;-141.638168
4.398232;-143.585648
4.440120;-145.281235
4.482008;-146.721970
4.523896;-147.905289
4.565784;-148.829147
4.607671;-149.491898
4.649559;-149.892395
4.691447;-150.029922
4.733335;-149.904266
4.775222;-149.515625
4.817110;-148.864670
4.858998;-147.952576
4.900886;-146.780914
4.942773;-145.351746
4.984661;-143.667587
5.026549;-141.731400
5.068437;-139.546555
5.110324;-137.116898
5.152212;-134.446701
5.194100;-131.540634
5.235988;-128.403824
5.277875;-125.041725
5.319763;-121.460266
5.361651;-117.665741
5.403539;-113.664780
5.445426;-109.464409
5.487314;-105.072014
5.529202;-100.495277
5.571090;-95.742249
5.612978;-90.821251
5.654865;-85.740929
5.696753;-80.510178
5.738641;-75.138191
5.780529;-69.634392
5.822416;-64.008423
5.864304;-58.270164
5.906192;-52.429688
5.948080;-46.497227
5.989967;-40.483196
6.031855;-34.398140
6.073743;-28.252743
6.115631;-22.057779
6.157518;-15.824120
6.199406;-9.562700
6.241294;-3.284504
0.000000;4.000000
0.041888;10.068460
0.083776;16.119259
0.125664;22.141775
0.167552;28.125450
0.209440;34.059788
0.251327;39.934368
0.293215;45.738888
0.335103;51.463169
0.376991;57.097168
0.418879;62.631001
0.460767;68.054955
0.502655;73.359512
0.544543;78.535370
0.586431;83.573456
0.628318;88.464928
0.670206;93.201195
0.712094;97.773956
0.753982;102.175194
0.795870;106.397179
0.837758;110.432510
0.879646;114.274101
0.921534;117.915215
0.963422;121.349472
1.005309;124.570839
1.047197;127.573669
1.089085;130.352676
1.130973;132.903030
1.172861;135.220200
1.214749;137.300171
1.256637;139.139252
1.298525;140.734238
1.340412;142.082336
1.382300;143.181168
1.424188;144.028824
1.466076;144.623795
1.507964;144.965042
1.549852;145.051971
1.591740;144.884430
1.633628;144.462723
1.675516;143.787582
1.717403;142.860168
1.759291;141.682144
1.801179;140.255554
1.843067;138.582916
1.884955;136.667160
1.926843;134.511627
1.968731;132.120132
2.010619;129.496841
2.052507;126.646378
2.094395;123.573715
2.136283;120.284271
2.178171;116.783806
2.220059;113.078453
2.261947;109.174721
2.303835;105.079475
2.345723;100.799873
2.387611;96.343430
2.429499;91.717964
2.471387;86.931610
2.513275;81.992729
2.555163;76.910011
2.597051;71.692368
2.638939;66.348946
2.680827;60.889130
2.722715;55.322491
2.764603;49.658798
2.806491;43.907990
2.848379;38.080143
2.890267;32.185501
2.932155;26.234388
2.974043;20.237253
3.015931;14.204613
3.057819;8.147055
3.099707;2.075203
3.141595;-4.000289
3.183483;-10.068764
3.225371;-16.119576
3.267259;-22.142105
3.309147;-28.125792
3.351035;-34.060135
3.392923;-39.934723
3.434811;-45.739258
3.476699;-51.463543
3.518587;-57.097549
3.560475;-62.631386
3.602363;-68.055336
3.644251;-73.359901
3.686139;-78.535767
3.728027;-83.573853
3.769915;-88.465324
3.811803;-93.201599
3.853691;-97.774361
3.895579;-102.175583
3.937467;-106.397568
3.979355;-110.432892
4.021243;-114.274475
4.063130;-117.915558
4.105018;-121.349785
4.146906;-124.571121
4.188794;-127.573914
4.230681;-130.352921
4.272569;-132.903229
4.314457;-135.220383
4.356345;-137.300308
4.398232;-139.139374
4.440120;-140.734344
4.482008;-142.082413
4.523896;-143.181229
4.565784;-144.028854
4.607671;-144.623810
4.649559;-144.965057
4.691447;-145.051956
4.733335;-144.884430
4.775222;-144.462677
4.817110;-143.787537
4.858998;-142.860138
4.900886;-141.682098
4.942773;-140.255508
4.984661;-138.582855
5.026549;-136.667099
5.068437;-134.511581
5.110324;-132.120071
5.152212;-129.496796
5.194100;-126.646324
5.235988;-123.573692
5.277875;-120.284264
5.319763;-116.783813
5.361651;-113.078491
5.403539;-109.174789
5.445426;-105.079552
5.487314;-100.799988
5.529202;-96.343575
5.571090;-91.718147
